id,type_id,name,product-quanty,fav,display_price,price,img-cover,img-1,img-2,img-3,release_time,language,rating_id,co-op_valid,description,member_id,created_at,valid,exist_valid
167,8,未醒少女,,,700,630,NeverAwake.jpg,NeverAwake01.jpg,NeverAwake02.jpg,NeverAwake03.jpg,2023-01-19,,2,0,"未醒少女》是一款動作射擊遊戲 · 將提供80 多個關卡 · 十幾位棘手的BOSS · 玩家需活用多樣武器及組合裝備 故事講述一位少女深陷恐懼與惡夢之中，一直運用內心的力量在夢境中和自己討厭的蔬菜／狗／同儕等各種敵人進行戰鬥。不過在戰鬥結束後少女看到的是……？她會不會醒來呢？遊戲將提供複數結局，能否順利從噩夢逃出並醒來就有待玩家自行探索。
 
　　官方表示，《未醒少女》將提供 80 多個關卡、十幾位棘手的 BOSS，玩家需活用多樣武器、裝飾品及組合裝備才能讓遊戲推進的更加輕鬆；而團隊也透露，期望透過獨創遊戲系統所實現的高重玩性，讓新手或高手玩家都能體會到本作的樂趣。
由日本 Neotro 開發、Phoenixx 發行的動作射擊遊戲《未醒少女（暫譯，原名：NeverAwake）》在東京電玩展 2022 中釋出最新遊戲預告片；本作支援繁體中文，並預定在今年 9 月 28 日於 PC Steam 平台推出，而 PS5、PS4、Nintendo Switch 版則將於 2023 年 1 月 19 日發行。",2,2023-10-02 10:30:05,1,
168,1,女神異聞錄 3 攜帶版,,,450,405,PERSONA 3 PORTABLE.jpg,PERSONA 3 PORTABLE01.jpg,PERSONA 3 PORTABLE02.jpg,PERSONA 3 PORTABLE03.jpg,2023-01-19,,3,0,"本作是以學園城市為舞台，敘述擁有稱為「人格面具」（Persona）特殊能力的少年少女的角色扮演遊戲。隨著《女神異聞錄2》的完結，本作採用全新的世界設定、登場人物、遊戲系統及故事背景。遊戲分為白天與朋友一起的學園生活及夜晚與在「影時間」出現的神秘怪物「陰影」（????，Shadow）的戰鬥。
故事時間為2009年4月。10年前因事故而失去雙親而由親戚養育的主角，因為家庭的事情而轉校到小中一條龍學校「私立月光館學園」的高中部中。在入住學生宿舍後不久，他被奇形怪狀的怪物「陰影（Shadow）」襲擊，令隱藏在他體內Persona的能力甦醒。因為這個契機，主角被迫知道這個被掩蓋的世界真實的一端。
距離前作發售相隔6年，本作採用全新的設定，加入時間經過與人際關係系統，加重學園的日常生活的部分，故事開始的時間為2009年4月。除了與前作一樣可以培養Persona 外，本作還可以將Persona 合體成為新的Persona。本作由《真·女神轉生III－Nocturne》的團隊製作，同樣加入技能繼承和技能轉換系統，使Persona的培養更加深入。",3,2023-10-03 10:30:10,1,
169,1,女神異聞錄 4 黃金版,,,500,450,persona_4_golden.jpg,PERSONA 4G01.jpg,PERSONA 4G02.jpg,PERSONA 4G03.jpg,2023-01-19,,3,0,本作故事發生在虛構的日本小鎮中，並與之前的《女神異聞錄系列》遊戲間接相關。由玩家命名的主角是一名高中生，從城裡搬到小鎮生活一年。在這一年的生活期間，他利用人格面具的力量和夥伴們參與調查一樁神秘的連環謀殺案。該遊戲增加了一個天氣遊戲系統，來取代前作《女神異聞錄3》中的月相遊戲系統。前作採用手槍型召喚器召喚Persona，與前作具有相同世界觀的本作則未使用手槍召喚器，而是擊碎自身Persona 所對應的秘儀（Arcana）卡片進行召喚，而且無法在現實世界召喚。發售前有傳聞眼鏡是Persona 的召喚器[10]，但實際是在電視世界中，只要帶上眼鏡就可以看清楚充滿濃霧的環境。故事發生在富士山郊區的一個小鎮上，意在成為一個「什麼都沒有的地方」，這是為了讓從城市來的主角體恤其他原本生活在小鎮上的角色的日常生活。製作人添加了許多遊戲元素以防止遊戲老套。由副島成記繼續負責人物設計。遊戲在日本發售時，諸如角色服飾和配飾等周邊商品也開始發售。這款遊戲的北美版包裝里還帶有一張精選音樂CD，與前作《P3》不同，歐洲實體版還包含了一張配樂CD。音樂與《P3》一樣，主要由目黑將司負責。,4,2023-10-01 10:29:01,1,
170,3,俄羅斯方塊效應：連接,,,850,765,Tetris Effect Connected.jpg,Tetris Effect Connected01.jpg,Tetris Effect Connected02.jpg,Tetris Effect Connected03.jpg,2023-01-19,,1,1,Enhance 與 The Tetris Company 在 8 月 12 日凌晨舉辦的「Indie World Showcase - 8.11.2021」直播中宣布，在 Nintendo Switch 推出《俄羅斯方塊效應》，這是暢銷 1 億 7000 萬套的經典方塊益智遊戲《俄羅斯方塊》系列最新作，由曾打造《太空第 5 頻道》、《Rez》、《Lumines》等獨特聲光藝術風格遊戲的知名遊戲創作者水口哲也領軍製作。受哈佛醫學院「俄羅斯方塊效應研究」啟發，透過獨特的電子聲光效果來強化遊戲對玩家腦海的衝擊。　本次預定推出 Switch 版的《俄羅斯方塊效應：連接》則是在《俄羅斯方塊效應》的基礎上追加多人合作 / 對戰模式的強化版。除了收錄包含超過 30 個關卡的 10 多種單人遊玩模式之外，還加入支援跨平台連線的多人合作 / 對戰模式。玩家可以與全世界的 PS4、Xbox、PC、Oculus Quest 玩家一同享受連線對戰 / 合作遊玩的樂趣。完整支援 TV 模式、桌上模式與便攜模式，最多可支援 4 組 Joy-Con 控制器進行單機 4 人對戰。,5,2023-10-02 10:30:06,1,
171,2,命運九重奏 –NORN9 LOFN–,,,1500,1350,NORN9 LOFN.jpg,NORN9 LOFN01.jpg,NORN9 LOFN02.jpg,NORN9 LOFN03.jpg,2023-01-16,,3,0,"《命運九重奏 –NORN9-》於 2013 年首次在 PSP 平台推出本篇故事《NORN9: Var Commons》，又於 2014 年和 2016 年分別推出續作《NORN9：LAST ERA》及《NORN9：ACT TUNE》，為玩家帶來延續本篇發展的後日談和各種設定下的有趣小故事。本作品亦在 2016 年電視動畫化，以一季 12 集的形式播出。

《命運九重奏 –NORN9 LOFN-》分別以 3 位女主角（玩家）的角度，講述與 9 個可攻略角色的戀愛故事（每一位女主角能分別攻略其對應的三位男主角）。在《命運九重奏 –NORN9 LOFN-》中，你不但能體驗其宏大刺激的世界觀和設定，更能享受其豐富細膩的故事情節和角色感情推進，是不容錯過的經典之作！如果女主角們沒有發展戀情呢？這是以「IF」的設定來描寫的，旅途中某一天所發生的插曲。現實與夢境中發生的某起事件，讓 NORN 的船內陷入混亂。夢中，NORN 一眾成員的身體突然變小了，眾人原以為這是一月幹的好事，結果卻似乎並非如此。「即使變小，若只是在夢中就沒問題。」雖然大家都如此認為，但漸漸地現實世界也開始出現問題。船上成員再也無法忍受，決定借助平士和一月的能力在夢中集合。",1,2023-10-03 10:30:11,1,
172,2,闇之眷屬 -FANTASY ON DARK-,,,1390,1251,FANTASY ON DARK.jpg,FANTASY ON DARK01.jpg,FANTASY ON DARK02.jpg,FANTASY ON DARK03.jpg,2023-01-12,,3,0,"《闇之眷屬 -FANTASY ON DARK-》是一款結合了奇幻元素與黑暗美學的角色扮演遊戲，遊戲設定在一個充滿魔法與神秘生物的世界中。在這個世界裡，光與暗的力量不斷對立，玩家將扮演一名擁有特殊能力的英雄，加入闇之眷屬，一個旨在維護世界平衡、對抗黑暗勢力的神秘組織。
遊戲開始時，玩家可以自定義自己的角色，包括選擇性別、外觀、特殊能力以及背景故事。這些選擇不僅影響角色的初始屬性，也會影響玩家在遊戲中與其他角色的互動以及故事發展的方向。《闇之眷屬》擁有豐富的世界觀設定和深刻的劇情，玩家將被捲入一系列驚心動魄的冒險中，包括解開古老預言、對抗邪惡巫師、拯救被詛咒的村莊等。
遊戲的戰鬥系統採用了回合制，玩家需要利用策略和角色的特殊能力來戰勝敵人。除了單人劇情模式外，《闇之眷屬》還提供了多人在線合作模式，玩家可以與全世界的玩家一起挑戰強大的敵人和完成任務。
遊戲的畫面設計融合了哥特式和奇幻風格，創造了一個既美麗又神秘的遊戲世界。配樂也是遊戲的一大亮點，其深沉而充滿氛圍的音樂完美地融入了遊戲的黑暗主題中，為玩家帶來了沉浸式的遊戲體驗。
總而言之，《闇之眷屬 -FANTASY ON DARK-》是一款深受奇幻與黑暗美學愛好者喜愛的遊戲，它不僅提供了一個充滿挑戰的遊戲環境，還有一個引人入勝的故事，讓玩家在探索和戰鬥的同時，也能夠體驗到一場關於光與暗、善與惡永恆對決的史詩冒險。",2,2023-10-03 10:30:12,1,
173,3,搖滾之神 豪華版（God of Rock: Deluxe Edition）,,,850,765,God of Rock.jpg,ExcelGames Interactive01.jpg,ExcelGames Interactive02.jpg,ExcelGames Interactive03.jpg,2022-12-31,,1,0,"《搖滾之神 豪華版（God of Rock: Deluxe Edition）》是一款結合音樂節奏與對戰元素的創新型遊戲，它將搖滾音樂的熱情與電子遊戲的互動性完美結合。在這款遊戲中，玩家不僅能夠享受到搖滾音樂帶來的魅力，還能在一場場緊張刺激的節奏對決中，展現自己的音樂才能和反應速度。
遊戲的設定是在一個由音樂之神主宰的虛擬世界，玩家將扮演一名搖滾樂隊的成員，目標是通過一系列的音樂對決，最終登上搖滾之巔，成為真正的搖滾之神。豪華版中包含了更多的歌曲選擇、角色定制選項以及獨家的遊戲內容，讓玩家能夠享受更加豐富和深入的遊戲體驗。
遊戲的玩法結合了節奏遊戲的元素和對戰平台的激烈競爭。玩家需要在音樂播放時，按照節奏點擊、滑動或旋轉控制器，以擊敗對手並獲得更高的分數。每一場對決都會隨著音樂的節奏和強度進行，玩家必須準確把握節奏，才能夠在競爭中脫穎而出。
《搖滾之神 豪華版》的音樂庫包含了從經典搖滾到當代搖滾的各種風格，每一首歌曲都經過精心挑選，旨在提供給玩家最佳的音樂體驗。遊戲還特別加入了一些著名搖滾樂隊和藝術家的授權歌曲，讓玩家在享受遊戲的同時，也能感受到搖滾音樂的魅力和熱情。
此外，遊戲還提供了豐富的角色定制選項，玩家可以根據自己的喜好設計角色的外觀和裝備，甚至定制專屬的樂器。這些個性化的設定讓玩家在遊戲世界中擁有更加獨特和個人化的體驗。",3,2023-10-11 10:29:02,1,
174,2,命運九重奏 –NORN9 LOFN-初回限定版,,,1650,1485,NORN9 LOFN2.jpg,NORN9 LOFNFF01.jpg,NORN9 LOFNFF02.jpg,NORN9 LOFNFF03.jpg,2022-12-29,,3,0,《命運九重奏 初回限定版》是一款融合了視覺小說和策略角色扮演元素的遊戲，故事設定在一個宏大的奇幻世界中，這個世界被九大力量所掌控，每種力量代表了世界的不同面向，如生命、死亡、時間和空間等。玩家將扮演一名能夠操控這些力量之一的角色，透過與其他八位擁有不同力量的角色的互動，來揭開一系列關於這個世界的秘密和謎團。初回限定版提供了豐富的遊戲內容和獨家物品，包括特製的遊戲原聲帶、設定藝術集、角色立牌和一個特別的遊戲序號，可以解鎖額外的故事線和角色。遊戲的故事豐富多層，玩家的選擇將直接影響故事的發展和結局，提供了高度的重玩價值。除了深入的故事情節，《命運九重奏 初回限定版》還具有獨特的戰鬥系統，結合了策略和角色扮演元素，玩家需要利用不同角色的力量和技能來制定戰略，應對各種戰鬥挑戰。遊戲的視覺效果華麗，角色設計和背景圖都極具藝術性，搭配動人的音樂，為玩家提供了一個沉浸式的遊戲體驗。總的來說，《命運九重奏 初回限定版》是一款結合了豐富故事和策略戰鬥的遊戲，適合喜歡深度故事和策略角色扮演遊戲的玩家。,4,2023-10-15 12:50:12,1,
175,1,殘月之鎖宮,,,750,675,Labyrinth of Zangetsu.jpg,SAKT01.jpg,SAKT02.jpg,SAKT03.jpg,2022-12-22,,3,0,《殘月之鎖宮》是一款結合解謎、探索與劇情敘述的冒險遊戲，設定在一個古老而神秘的宮殿中，這座宮殿隱藏著無數秘密和被遺忘的故事。玩家將扮演一名偶然來到這座宮殿的探險者，必須解開一系列複雜的謎題和挑戰，以揭露宮殿背後的真相。遊戲融合了傳統的點擊式探索與創新的解謎元素，玩家需要與環境互動，收集重要的線索，並運用邏輯和智慧來解決難題。《殘月之鎖宮》的故事深受東方神話和傳說的啟發，講述了一個關於愛、背叛和復仇的故事，玩家的每一個選擇都會影響故事的發展和結局，提供了豐富的重玩價值。遊戲的視覺設計極具特色，採用了手繪風格的藝術方向，結合細膩的角色描繪和華麗的場景設計，為玩家創造了一個充滿神秘和美感的遊戲世界。音樂和聲效也是遊戲的一大亮點，深情而細膩的配樂完美融入遊戲的每一個環節，增強了遊戲的氛圍和沉浸感。總而言之，《殘月之鎖宮》是一款充滿挑戰的解謎冒險遊戲，它不僅提供了一個引人入勝的故事，還有著精美的視覺效果和深度的遊戲體驗，適合喜歡解謎和故事豐富的玩家。,5,2023-10-18 9:29:15,1,
176,2,薄櫻鬼 真改 風華傳 for Nintendo Switch,,,1890,1701,Kyoto Winds.jpg,BEGOST01.jpg,BEGOST02.jpg,BEGOST03.jpg,2022-12-22,,3,0,"《薄?鬼 真改 風華伝 for Nintendo Switch》是一款深受玩家喜愛的視覺小說風格的乙女遊戲，其背景設定於幕末時期的日本，一個充滿了動亂與變革的時代。玩家在遊戲中扮演主人公雪村千鶴，一位尋找失?父親的勇敢少女，途中遇到了新選組的成員，從而捲入了一連串的事件與冒險之中。
這款遊戲特別為Nintendo Switch平台進行了真改版的升級，提供了更高質量的圖像、優化的控制體驗以及額外的遊戲內容。玩家將有機會深入了解新選組成員的背景故事，透過與他們的互動，影響遊戲的走向和結局。遊戲中包含了豐富的劇情選擇，每一個決定都會對千鶴的命運和周圍人物的關係產生影響。
《薄?鬼 真改 風華伝》以其精緻的美術風格、感人的故事線以及深入人心的角色設定著稱。遊戲的音樂和聲效也極具特色，能夠有效地將玩家帶入幕末時期的日本，體驗那個時代的情感與紛爭。除了主線故事外，遊戲還提供了多種結局，根據玩家的選擇導向不同的未來，增加了遊戲的重玩價值。
對於乙女遊戲愛好者以及歷史劇情愛好者來說，《薄?鬼 真改 風華伝 for Nintendo Switch》是一款不可錯過的作品，它不僅提供了一個引人入勝的故事，還有著豐富的角色互動和遊戲玩法，是一款集視覺、故事和互動於一身的優秀遊戲。",1,2023-10-10 10:29:03,1,
177,3,健身拳擊 北斗神拳 ～你已經瘦了～（Fit Boxing 北斗?拳 ～?前????????～）,,,1550,1395,fit-boxing.jpg,Boxing01.jpg,Boxing02.jpg,Boxing03.jpg,2022-12-22,,1,1,《健身拳擊 北斗神拳 ～你已經瘦了～（Fit Boxing 北斗?拳 ～?前????????～）》是一款結合了經典動漫《北斗神拳》元素與健身拳擊遊戲的創新互動式健身體驗。這款遊戲利用Nintendo Switch的動作感應功能，讓玩家在模仿拳擊動作的同時，享受到與《北斗神拳》角色一同訓練的樂趣。遊戲中，玩家將跟隨經典角色如拳四郎、雷奧等進行各種拳擊訓練，不僅可以提高健身效率，還能在過程中學習到《北斗神拳》中的經典招式和技巧。遊戲設計了多種訓練模式和課程，適合不同健身水平的玩家，從初學者到高級運動員都能找到合適的訓練強度。除了健身訓練，遊戲還融入了角色成長和自我挑戰的元素，玩家可以通過連續訓練解鎖新的招式、技巧以及其他遊戲內容。《健身拳擊 北斗神拳 ～你已經瘦了～》不僅是一款健身遊戲，也是《北斗神拳》粉絲的一大福音，它將健身和動漫文化完美結合，提供了一種全新的健身方式，讓玩家在燃燒卡路里的同時，也能享受到充滿動漫風格的樂趣。,2,2023-10-15 12:50:13,1,
178,4,異度闇影 Cyber Shadow,,,450,405,Cyber Shadow.jpg,cyber01.jpg,cyber02.jpg,cyber03.jpg,2021-01-26,,2,0,"《異度闇影 Cyber Shadow》是一款由機械頭遊戲工作室（Mechanical Head Studios）開發，Yacht Club Games發行的動作平台遊戲，深受80年代和90年代經典動作遊戲的啟發。在這款遊戲中，玩家將扮演一名忍者主角，在一個由機器人和各種科技怪物占領的世界中，尋找生存之道。遊戲特色包括緊湊的關卡設計、精密的控制反應以及高難度的挑戰，回味無窮的像素藝術風格和電子合成音樂，為玩家提供了一個充滿懷舊感的游戲體驗。
《異度闇影》的故事背景設定在一個被遠古邪惡力量摧毀的世界，主角是最後的生還者之一，擁有著解放被摧毀世界的關鍵。玩家將穿梭於廢墟之中，解開隱藏的秘密，並對抗一波又一波的敵人。遊戲中不僅有快節奏的戰鬥，還包含謎題解答和探索元素，玩家需要利用主角的忍者技能來克服各種障礙，包括跳躍、滑行、攀爬等。
此外，《異度闇影》還提供了一系列的升級和定制選項，玩家可以解鎖新的技能和攻擊方式，這些新技能不僅可以幫助玩家在戰鬥中獲勝，也是通過更加困難關卡的關鍵。遊戲難度逐步提升，每個關卡都設計有獨特的敵人和陷阱，要求玩家不斷學習和適應。
遊戲的視覺和音樂風格強烈回應了80年代末到90年代初期的遊戲風格，精細的像素藝術和動感的電子音樂為玩家創造了一個沉浸式的科幻世界。《異度闇影 Cyber Shadow》不僅是對經典動作平台遊戲的致敬，也是對該類型遊戲進行了現代化的重新詮釋，適合所有喜愛挑戰和復古風格遊戲的玩家。",3,2023-10-18 9:29:16,1,
179,1,Crisis Core -Final Fantasy VII- Reunion,,,850,765,Crisis Core -Final Fantasy VII- Reunion.jpg,FFCC01.jpg,FFCC02.jpg,FFCC03.jpg,2022-12-13,,3,0,"《Crisis Core -Final Fantasy VII- Reunion》是《最終幻想VII》宇宙中的一款關鍵預quel，原先於2007年在PSP平台發布，後來為多個平台推出了這款高清重製版。這款遊戲聚焦於扎克斯·費爾的故事，一名年輕的士兵，他的命運與克勞德·史特萊夫、艾瑞絲·蓋恩斯伯勒以及其他《最終幻想VII》中的主要角色緊密相連。《Crisis Core》提供了一個豐富且感人的背景故事，為《最終幻想VII》的世界觀增添了深度。
遊戲以其動作導向的戰鬥系統而著稱，與原作的回合制戰鬥不同，玩家可以在戰鬥中實時進行攻擊、施放魔法和使用物品。《Crisis Core -Final Fantasy VII- Reunion》的重製版不僅提升了圖像和音效，使其適應現代平台的需求，還改善了遊戲的界面和控制，提供了更流暢的遊戲體驗。
除了戰鬥，遊戲還包含了角色成長和自定義的元素，玩家可以透過裝備和魔石來強化扎克斯的能力。遊戲的另一大特色是其獨特的“數字心情系統”(DMW)，這是一種基於機率的系統，可以在戰鬥中隨機觸發特殊攻擊或者效果，為戰鬥增添了不可預測性。
故事方面，《Crisis Core -Final Fantasy VII- Reunion》深入探討了士兵計畫、扎克斯與克勞德之間的關係，以及神羅公司的暗黑面。透過一系列的任務和探索，玩家將揭開許多《最終幻想VII》中未曾講述的秘密，為整個故事增添了更多層次。
《Crisis Core -Final Fantasy VII- Reunion》不僅是《最終幻想VII》粉絲的必玩之作，也是所有喜愛JRPG的玩家的佳作。它以現代化的視覺和改進的遊戲機制，成功地重新詮釋了一個經典的故事，為玩家提供了一次難忘的冒險之旅。",4,2023-10-10 10:29:04,1,
180,2,虔誠之花的晚鐘-1926-,,,1250,1125,Episodio1926.jpg,ricor01.jpg,ricor02.jpg,ricor03.jpg,2022-12-12,,3,0,"《虔誠之花的晚鐘-1926-》是一款獨特的視覺小說和解謎冒險遊戲，背景設定在1926年的日本，一個文化和社會正處於劇烈變革時期的國家。在這個時代背景下，玩家將扮演一名年輕的女學生，她因一宗神秘事件而被捲入一連串令人費解的案件之中。遊戲精心編織了一個關於家族、友情、愛情以及背叛的故事，讓玩家在解開一個又一個謎團的同時，也逐步揭露人物之間錯綜複雜的關係和隱藏的秘密。
遊戲的敘事風格深受日本傳統文化和當時社會狀況的影響，透過精緻的美術設計和動人的音樂，成功地再現了1920年代日本的風貌，從細膩的背景描繪到角色的服裝造型，每一處細節都充滿了時代的氛圍。玩家在遊戲中不僅能夠體驗到那個時代的文化和生活，同時也會被其深刻的故事情節和複雜的角色心理所吸引。
《虔誠之花的晚鐘-1926-》採用了視覺小說的遊戲模式，玩家需要通過閱讀故事和對話來進行遊戲。遊戲中融入了豐富的解謎元素，玩家需在探索不同場景時收集關鍵的線索，並利用這些線索解開謎題，推進故事發展。玩家的選擇將直接影響故事的走向和結局，遊戲設計了多條故事線和多種結局，增加了遊戲的重玩價值和玩家的參與感。
此外，遊戲還特別強調了角色之間的互動和發展，玩家在進行選擇和解謎的同時，也在不斷深入了解每個角色的背景故事和性格特點，這種深度的角色挖掘和故事講述，使得《虔誠之花的晚鐘-1926-》不僅是一場視覺和心靈的冒險，也是一次情感和思想的旅程。
《虔誠之花的晚鐘-1926-》以其獨特的時代背景、豐富的故事情節、複雜的角色設定以及融合解謎元素的遊戲玩法，為玩家提供了一次難忘的遊戲體驗。這款遊戲不僅適合視覺小說和解謎遊戲的愛好者，也適合對日本歷史文化有興趣的玩家深入探索。",5,2023-10-15 12:50:14,1,
181,1,勇者鬥惡龍 尋寶探險團：藍色眼眸與天空羅盤,,,550,495,Dragon Quest Treasures.jpg,armor01.jpg,armor02.jpg,armor03.jpg,2022-12-09,,2,0,"《勇者鬥惡龍 尋寶探險團：藍色眼眸與天空羅盤》是一款結合了角色扮演和冒險要素的遊戲，屬於著名的勇者鬥惡龍系列。這款遊戲為玩家提供了一個全新的故事，講述了一群尋找傳說中的寶藏——“天空羅盤”的冒險者的故事。遊戲中，玩家將扮演一名勇敢的探險家，與一群獨特的伙伴一起，穿越廣闊的大陸，探索未知的島嶼，挑戰各種怪物，解開古老謎題，尋找通往寶藏的路徑。
遊戲保留了勇者鬥惡龍系列標誌性的回合制戰鬥系統，玩家在探險過程中會遇到各式各樣的敵人。通過策略安排隊伍的行動順序，利用角色的特殊技能和魔法來戰勝對手。遊戲還引入了一系列新的遊戲機制，包括可以在海上航行的船隻和用於解開新區域的天空羅盤，這些新元素豐富了遊戲的探索與冒險體驗。
《勇者鬥惡龍 尋寶探險團：藍色眼眸與天空羅盤》的故事背景豐富，融合了勇者鬥惡龍系列一貫的奇幻風格和深入人心的劇情。遊戲中的角色各具特色，他們的背景故事和成長過程緊密結合於主線任務中，使玩家在進行遊戲的同時，也能深入了解每個角色的內心世界和故事背景。
此外，遊戲的視覺效果和音樂也是一大亮點。精美的圖像和生動的角色設計讓玩家仿佛置身於一個充滿魔法和奇幻的世界中，而優美的配樂則進一步增強了這種沉浸感，使玩家的探險之旅更加引人入勝。
《勇者鬥惡龍 尋寶探險團：藍色眼眸與天空羅盤》是一款集探險、戰鬥、策略和故事於一體的遊戲，不僅延續了勇者鬥惡龍系列的經典元素，還在遊戲玩法和故事敘述上帶來了新的創新和挑戰，適合所有喜愛角色扮演遊戲的玩家。",1,2023-10-18 9:29:17,1,
182,9,鬥魚 2,,,690,621,THE RUMBLE FISH 2.jpg,,,,2022-12-08,,3,0,,2,2023-10-10 10:29:05,1,
183,2,魔法使之夜,,,990,891,Holy Night.jpg,,,,2022-12-08,,3,0,,3,2023-10-15 12:50:15,1,
184,2,酷酷斯：失落的寵物（Kukoos:Lost Pets）,,,890,801,Kukoos Lost Pets.jpg,,,,2022-12-06,,1,1,,4,2023-10-15 12:50:15,1,
185,6,Redout 2（紅視 2）,,,1100,990,Redout 2.jpg,,,,2022-12-06,,1,1,,5,2023-10-18 9:29:18,1,
186,3,咕喵怪物,,,750,675,meow monster.jpg,,,,2022-12-04,,1,1,,1,2023-10-10 10:29:06,1,
187,4,百萬噸級武藏 X（????級??? X）,,,400,360,TGS 2022.jpg,,,,2022-12-01,,3,1,,2,2023-10-15 12:50:16,1,
188,4,SAMURAI MAIDEN -武士少女-,,,1090,981,maiden.jpg,,,,2022-12-01,,3,0,,3,2023-10-15 12:50:16,1,
189,4,熱血硬派國夫君外傳 熱血少女 2,,,790,711,city girls.jpg,,,,2022-12-01,,3,1,,4,2023-10-18 9:29:19,1,
190,3,Let's Get Fit,,,1180,1062,Let_ Get Fit.jpg,,,,2022-11-30,,1,0,,5,2023-10-10 10:29:07,1,
191,2,終遠的威爾修 -ErroR:salvation-,,,1080,972,R salvation.jpg,,,,2022-11-30,,4,0,,1,2023-10-15 12:50:17,1,
192,2,Aliisha 雙子神遺棄之境,,,780,702,Aliisha.jpg,,,,2022-11-24,,1,1,,2,2023-10-14 12:50:17,1,
193,2,荒神 2,,,1080,972,aragami2.jpg,,,,2022-11-24,,4,0,,3,2023-10-18 9:29:20,1,
194,2,Code：Realize ～白銀的奇蹟～,,,1480,1332,Code：Realize.jpg,,,,2022-11-24,,3,0,,4,2023-10-10 10:29:08,1,
195,4,魚人船（Ship of Fools）,,,300,270,Ship of Fools.jpg,,,,2022-11-22,,3,1,,5,2023-10-15 12:50:18,1,
196,1,寶可夢 朱,,,700,630,pokemon red.jpg,,,,2022-11-18,,2,1,,1,2023-10-15 12:50:18,1,
197,1,寶可夢 紫,,,700,630,pokemon violet.jpg,,,,2022-11-18,,2,1,,2,2023-10-15 12:50:18,1,
198,4,RWBY: Arrowfell,,,750,675,rwby.jpg,,,,2022-11-15,,3,0,,3,2023-10-10 10:29:09,1,
199,6,藍色小精靈競速賽車,,,990,891,smurfs.jpg,,,,2022-11-15,,1,1,,4,2023-10-15 12:50:19,1,
200,2,預言奇談（Foretales ）,,,650,585,Foretales.jpg,,,,2022-11-15,,3,0,,5,2023-10-15 12:50:19,1,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
